Transaction,Item,date_time,weekday_weekend
8738,Pastry,25-03-2017 10:07,weekend
8738,Jammie Dodgers,25-03-2017 10:07,weekend
8738,Cookies,25-03-2017 10:07,weekend
8739,Bread,25-03-2017 10:09,weekend
8739,Hot chocolate,25-03-2017 10:09,weekend
8739,Hot chocolate,25-03-2017 10:09,weekend
8739,Drinking chocolate spoons,25-03-2017 10:09,weekend
8739,Muffin,25-03-2017 10:09,weekend
8739,Pastry,25-03-2017 10:09,weekend
8740,Scandinavian,25-03-2017 10:10,weekend
8741,Bread,25-03-2017 10:12,weekend
8741,Bread,25-03-2017 10:12,weekend
8742,Coffee,25-03-2017 10:14,weekend
8742,Cake,25-03-2017 10:14,weekend
8743,Bread,25-03-2017 10:17,weekend
8744,Bread,25-03-2017 10:36,weekend
8744,Pastry,25-03-2017 10:36,weekend
8744,Pastry,25-03-2017 10:36,weekend
8745,Bread,25-03-2017 10:36,weekend
8746,Bread,25-03-2017 10:42,weekend
8747,Coffee,25-03-2017 10:43,weekend
8748,Spanish Brunch,25-03-2017 10:58,weekend
8748,Coffee,25-03-2017 10:58,weekend
8749,Coffee,25-03-2017 11:00,weekend
8749,Juice,25-03-2017 11:00,weekend
8749,Jammie Dodgers,25-03-2017 11:00,weekend
8749,Cookies,25-03-2017 11:00,weekend
8750,Muffin,25-03-2017 11:02,weekend
8750,Pastry,25-03-2017 11:02,weekend
8750,Bread,25-03-2017 11:02,weekend
8751,Coffee,25-03-2017 11:02,weekend
8752,Coffee,25-03-2017 11:04,weekend
8752,Juice,25-03-2017 11:04,weekend
8752,Pastry,25-03-2017 11:04,weekend
8753,Hot chocolate,25-03-2017 11:05,weekend
8753,Coffee,25-03-2017 11:05,weekend
8753,Bread,25-03-2017 11:05,weekend
8753,Scandinavian,25-03-2017 11:05,weekend
8753,Cookies,25-03-2017 11:05,weekend
8754,Tiffin,25-03-2017 11:06,weekend
8754,Coffee,25-03-2017 11:06,weekend
8754,Bread,25-03-2017 11:06,weekend
8755,Coffee,25-03-2017 11:11,weekend
8755,Coffee,25-03-2017 11:11,weekend
8755,Pastry,25-03-2017 11:11,weekend
8756,Coffee,25-03-2017 11:13,weekend
8756,Bread,25-03-2017 11:13,weekend
8756,Cake,25-03-2017 11:13,weekend
8757,Farm House,25-03-2017 11:21,weekend
8757,Coffee granules,25-03-2017 11:21,weekend
8758,Coffee,25-03-2017 11:35,weekend
8758,Bread,25-03-2017 11:35,weekend
8758,Muffin,25-03-2017 11:35,weekend
8759,Bread,25-03-2017 11:36,weekend
8760,Coffee,25-03-2017 11:41,weekend
8760,Muffin,25-03-2017 11:41,weekend
8760,Cake,25-03-2017 11:41,weekend
8760,Pastry,25-03-2017 11:41,weekend
8760,Spanish Brunch,25-03-2017 11:41,weekend
8760,Smoothies,25-03-2017 11:41,weekend
8761,Duck egg,25-03-2017 11:44,weekend
8761,Spanish Brunch,25-03-2017 11:44,weekend
8761,Coffee,25-03-2017 11:44,weekend
8762,Scandinavian,25-03-2017 11:50,weekend
8763,Cookies,25-03-2017 11:51,weekend
8763,Muffin,25-03-2017 11:51,weekend
8763,Pastry,25-03-2017 11:51,weekend
8764,Muffin,25-03-2017 11:53,weekend
8764,Juice,25-03-2017 11:53,weekend
8764,Smoothies,25-03-2017 11:53,weekend
8765,Bread,25-03-2017 11:58,weekend
8765,Cake,25-03-2017 11:58,weekend
8766,Coffee,25-03-2017 11:59,weekend
8767,Cookies,25-03-2017 12:00,weekend
8768,Scandinavian,25-03-2017 12:02,weekend
8768,Eggs,25-03-2017 12:02,weekend
8769,Bread,25-03-2017 12:05,weekend
8770,The Nomad,25-03-2017 12:16,weekend
8771,Cake,25-03-2017 12:19,weekend
8771,Scandinavian,25-03-2017 12:19,weekend
8771,Coffee,25-03-2017 12:19,weekend
8771,Coffee,25-03-2017 12:19,weekend
8772,Bread,25-03-2017 12:24,weekend
8772,Cake,25-03-2017 12:24,weekend
8772,Juice,25-03-2017 12:24,weekend
8773,Muffin,25-03-2017 12:29,weekend
8774,Coffee,25-03-2017 12:31,weekend
8774,Sandwich,25-03-2017 12:31,weekend
8775,Bread,25-03-2017 12:36,weekend
8776,Coffee,25-03-2017 12:38,weekend
8776,Salad,25-03-2017 12:38,weekend
8777,Juice,25-03-2017 12:47,weekend
8778,Tea,25-03-2017 12:48,weekend
8779,Bread,25-03-2017 12:49,weekend
8780,Coffee,25-03-2017 12:50,weekend
8780,Coffee,25-03-2017 12:50,weekend
8781,Spanish Brunch,25-03-2017 12:52,weekend
8781,Tea,25-03-2017 12:52,weekend
8781,Juice,25-03-2017 12:52,weekend
8781,Coffee,25-03-2017 12:52,weekend
8782,Truffles,25-03-2017 12:57,weekend
8782,Mineral water,25-03-2017 12:57,weekend
8782,Soup,25-03-2017 12:57,weekend
8783,Coke,25-03-2017 13:07,weekend
8784,Salad,25-03-2017 13:08,weekend
8784,Soup,25-03-2017 13:08,weekend
8784,Smoothies,25-03-2017 13:08,weekend
8785,Coffee,25-03-2017 13:11,weekend
8785,Coffee,25-03-2017 13:11,weekend
8785,Soup,25-03-2017 13:11,weekend
8785,Spanish Brunch,25-03-2017 13:11,weekend
8786,Coffee,25-03-2017 13:12,weekend
8786,Bread,25-03-2017 13:12,weekend
8786,Cake,25-03-2017 13:12,weekend
8787,Mineral water,25-03-2017 13:13,weekend
8788,Coffee,25-03-2017 13:19,weekend
8788,Bread,25-03-2017 13:19,weekend
8789,Bread,25-03-2017 13:27,weekend
8790,Coffee,25-03-2017 13:35,weekend
8790,Pastry,25-03-2017 13:35,weekend
8791,Hot chocolate,25-03-2017 13:38,weekend
8791,Smoothies,25-03-2017 13:38,weekend
8791,Spanish Brunch,25-03-2017 13:38,weekend
8792,Coffee,25-03-2017 13:43,weekend
8792,Bread,25-03-2017 13:43,weekend
8792,Truffles,25-03-2017 13:43,weekend
8792,Spanish Brunch,25-03-2017 13:43,weekend
8792,Sandwich,25-03-2017 13:43,weekend
8792,Sandwich,25-03-2017 13:43,weekend
8792,Jammie Dodgers,25-03-2017 13:43,weekend
8792,Cake,25-03-2017 13:43,weekend
8793,Coke,25-03-2017 13:44,weekend
8793,Coffee,25-03-2017 13:44,weekend
8793,Coffee,25-03-2017 13:44,weekend
8793,Hot chocolate,25-03-2017 13:44,weekend
8794,Cake,25-03-2017 13:49,weekend
8795,Spanish Brunch,25-03-2017 13:56,weekend
8795,Coffee,25-03-2017 13:56,weekend
8796,Bread,25-03-2017 14:01,weekend
8797,Coffee,25-03-2017 14:07,weekend
8798,Tea,25-03-2017 14:20,weekend
8798,Coke,25-03-2017 14:20,weekend
8798,Cake,25-03-2017 14:20,weekend
8799,Bread,25-03-2017 14:21,weekend
8799,Tea,25-03-2017 14:21,weekend
8800,Coffee,25-03-2017 14:23,weekend
8800,Bread,25-03-2017 14:23,weekend
8800,Cake,25-03-2017 14:23,weekend
8801,Bread,25-03-2017 14:24,weekend
8802,Coffee,25-03-2017 14:28,weekend
8802,Salad,25-03-2017 14:28,weekend
8802,Extra Salami or Feta,25-03-2017 14:28,weekend
8803,Coffee,25-03-2017 14:29,weekend
8803,Coffee,25-03-2017 14:29,weekend
8803,Sandwich,25-03-2017 14:29,weekend
8803,Sandwich,25-03-2017 14:29,weekend
8804,Sandwich,25-03-2017 14:30,weekend
8805,Hot chocolate,25-03-2017 14:31,weekend
8805,Coffee,25-03-2017 14:31,weekend
8805,Muffin,25-03-2017 14:31,weekend
8806,Bread,25-03-2017 14:33,weekend
8807,Coffee,25-03-2017 14:41,weekend
8807,Salad,25-03-2017 14:41,weekend
8808,Coffee,25-03-2017 14:43,weekend
8808,Salad,25-03-2017 14:43,weekend
8809,Sandwich,25-03-2017 14:59,weekend
8809,Bread,25-03-2017 14:59,weekend
8809,Coffee,25-03-2017 14:59,weekend
8810,Hot chocolate,25-03-2017 15:22,weekend
8810,Cake,25-03-2017 15:22,weekend
8811,Coffee,25-03-2017 15:25,weekend
8811,Smoothies,25-03-2017 15:25,weekend
8811,Cake,25-03-2017 15:25,weekend
8811,Bread,25-03-2017 15:25,weekend
8812,Bread,25-03-2017 15:25,weekend
8813,Cake,25-03-2017 15:31,weekend
8813,Half slice Monster,25-03-2017 15:31,weekend
8814,Coffee,25-03-2017 15:35,weekend
8814,Juice,25-03-2017 15:35,weekend
8814,Juice,25-03-2017 15:35,weekend
8814,Spanish Brunch,25-03-2017 15:35,weekend
8814,Chicken Stew,25-03-2017 15:35,weekend
8814,The Nomad,25-03-2017 15:35,weekend
8814,Coke,25-03-2017 15:35,weekend
8815,Tea,25-03-2017 15:36,weekend
8816,Coffee,25-03-2017 15:40,weekend
8816,Cake,25-03-2017 15:40,weekend
8817,Coffee,25-03-2017 15:48,weekend
8817,Coffee,25-03-2017 15:48,weekend
8817,Tea,25-03-2017 15:48,weekend
8818,Truffles,25-03-2017 15:50,weekend
8819,Coffee,25-03-2017 16:11,weekend
8819,Coffee,25-03-2017 16:11,weekend
8819,Cake,25-03-2017 16:11,weekend
8819,Muffin,25-03-2017 16:11,weekend
8820,Bread,25-03-2017 16:13,weekend
8821,Bread,25-03-2017 16:17,weekend
8822,Bread,25-03-2017 16:31,weekend
8822,Cookies,25-03-2017 16:31,weekend
8822,Jammie Dodgers,25-03-2017 16:31,weekend
8823,Mineral water,25-03-2017 16:53,weekend
8824,Hot chocolate,25-03-2017 16:56,weekend
8824,Tea,25-03-2017 16:56,weekend
8824,Truffles,25-03-2017 16:56,weekend
8824,Cake,25-03-2017 16:56,weekend
8824,Muffin,25-03-2017 16:56,weekend
8825,Bread,25-03-2017 17:09,weekend
8825,Coffee,25-03-2017 17:09,weekend
8825,Juice,25-03-2017 17:09,weekend
8825,Cake,25-03-2017 17:09,weekend
8826,Mortimer,25-03-2017 17:15,weekend
8826,Coffee granules,25-03-2017 17:15,weekend
8827,Medialuna,26-03-2017 09:08,weekend
8827,Bread,26-03-2017 09:08,weekend
8828,Bread,26-03-2017 09:13,weekend
8828,Jam,26-03-2017 09:13,weekend
8829,Coffee,26-03-2017 09:17,weekend
8829,Medialuna,26-03-2017 09:17,weekend
8830,Coffee,26-03-2017 09:23,weekend
8830,Medialuna,26-03-2017 09:23,weekend
8831,Medialuna,26-03-2017 09:23,weekend
8831,Coffee,26-03-2017 09:23,weekend
8832,Pastry,26-03-2017 09:30,weekend
8833,Medialuna,26-03-2017 09:39,weekend
8833,Coffee,26-03-2017 09:39,weekend
8834,Coffee,26-03-2017 09:46,weekend
8834,Sandwich,26-03-2017 09:46,weekend
8834,Sandwich,26-03-2017 09:46,weekend
8834,Medialuna,26-03-2017 09:46,weekend
8835,Medialuna,26-03-2017 10:13,weekend
8835,Bread,26-03-2017 10:13,weekend
8835,Cake,26-03-2017 10:13,weekend
8835,Muffin,26-03-2017 10:13,weekend
8835,Granola,26-03-2017 10:13,weekend
8835,Sandwich,26-03-2017 10:13,weekend
8835,Coffee,26-03-2017 10:13,weekend
8835,Hot chocolate,26-03-2017 10:13,weekend
8835,Tea,26-03-2017 10:13,weekend
8836,Muffin,26-03-2017 10:16,weekend
8837,Jam,26-03-2017 10:38,weekend
8837,Bread,26-03-2017 10:38,weekend
8838,Coffee,26-03-2017 10:42,weekend
8839,Bread,26-03-2017 10:58,weekend
8839,Cake,26-03-2017 10:58,weekend
8839,Spanish Brunch,26-03-2017 10:58,weekend
8840,Spanish Brunch,26-03-2017 11:01,weekend
8840,Juice,26-03-2017 11:01,weekend
8840,Coffee,26-03-2017 11:01,weekend
8841,Bread,26-03-2017 11:05,weekend
8842,Bread,26-03-2017 11:06,weekend
8842,Bread,26-03-2017 11:06,weekend
8843,Pastry,26-03-2017 11:09,weekend
8843,Pastry,26-03-2017 11:09,weekend
8844,Coffee,26-03-2017 11:16,weekend
8845,Coffee,26-03-2017 11:29,weekend
8845,Bread,26-03-2017 11:29,weekend
8845,Coffee,26-03-2017 11:29,weekend
8845,Pastry,26-03-2017 11:29,weekend
8846,Muffin,26-03-2017 11:38,weekend
8846,Cake,26-03-2017 11:38,weekend
8846,Coffee,26-03-2017 11:38,weekend
8846,Tea,26-03-2017 11:38,weekend
8847,Bread,26-03-2017 11:38,weekend
8847,Baguette,26-03-2017 11:38,weekend
8848,Coffee,26-03-2017 11:43,weekend
8848,Coffee,26-03-2017 11:43,weekend
8848,Spanish Brunch,26-03-2017 11:43,weekend
8848,Extra Salami or Feta,26-03-2017 11:43,weekend
8848,Toast,26-03-2017 11:43,weekend
8849,Coffee,26-03-2017 11:44,weekend
8849,Coffee,26-03-2017 11:44,weekend
8849,Cake,26-03-2017 11:44,weekend
8850,Bread,26-03-2017 11:46,weekend
8851,Coffee,26-03-2017 11:52,weekend
8851,Coffee,26-03-2017 11:52,weekend
8851,Sandwich,26-03-2017 11:52,weekend
8851,Pastry,26-03-2017 11:52,weekend
8852,Bread,26-03-2017 11:58,weekend
8853,Coffee,26-03-2017 12:05,weekend
8854,Coffee,26-03-2017 12:21,weekend
8855,Baguette,26-03-2017 12:22,weekend
8856,Smoothies,26-03-2017 12:29,weekend
8856,Bread,26-03-2017 12:29,weekend
8857,Bread,26-03-2017 12:30,weekend
8858,Bread,26-03-2017 12:31,weekend
8859,Spanish Brunch,26-03-2017 12:34,weekend
8859,Juice,26-03-2017 12:34,weekend
8859,Coffee,26-03-2017 12:34,weekend
8859,Medialuna,26-03-2017 12:34,weekend
8859,Cake,26-03-2017 12:34,weekend
8860,Truffles,26-03-2017 12:39,weekend
8860,Toast,26-03-2017 12:39,weekend
8861,Spanish Brunch,26-03-2017 12:40,weekend
8861,Tea,26-03-2017 12:40,weekend
8861,Coffee,26-03-2017 12:40,weekend
8862,Bread,26-03-2017 12:40,weekend
8863,Coffee,26-03-2017 12:52,weekend
8863,Juice,26-03-2017 12:52,weekend
8863,Brownie,26-03-2017 12:52,weekend
8864,Baguette,26-03-2017 13:01,weekend
8865,Bread,26-03-2017 13:02,weekend
8866,Bread,26-03-2017 13:25,weekend
8867,Smoothies,26-03-2017 13:28,weekend
8868,Coffee,26-03-2017 13:37,weekend
8868,Coke,26-03-2017 13:37,weekend
8868,Bread,26-03-2017 13:37,weekend
8868,Cake,26-03-2017 13:37,weekend
8868,Bread,26-03-2017 13:37,weekend
8868,Soup,26-03-2017 13:37,weekend
8869,Coffee,26-03-2017 13:42,weekend
8869,Smoothies,26-03-2017 13:42,weekend
8869,Bread,26-03-2017 13:42,weekend
8869,Cake,26-03-2017 13:42,weekend
8870,Tea,26-03-2017 13:44,weekend
8870,Sandwich,26-03-2017 13:44,weekend
8871,Sandwich,26-03-2017 13:45,weekend
8871,Sandwich,26-03-2017 13:45,weekend
8871,Sandwich,26-03-2017 13:45,weekend
8871,Coke,26-03-2017 13:45,weekend
8871,Juice,26-03-2017 13:45,weekend
8871,Mineral water,26-03-2017 13:45,weekend
8872,Bread,26-03-2017 13:56,weekend
8873,Baguette,26-03-2017 14:17,weekend
8874,Tea,26-03-2017 14:24,weekend
8874,Scone,26-03-2017 14:24,weekend
8874,Medialuna,26-03-2017 14:24,weekend
8875,Coffee,26-03-2017 14:25,weekend
8876,Coffee,26-03-2017 14:30,weekend
8876,Jammie Dodgers,26-03-2017 14:30,weekend
8876,Brownie,26-03-2017 14:30,weekend
8876,Hot chocolate,26-03-2017 14:30,weekend
8876,Hot chocolate,26-03-2017 14:30,weekend
8877,Brownie,26-03-2017 14:47,weekend
8878,Coffee,26-03-2017 14:53,weekend
8878,Coffee,26-03-2017 14:53,weekend
8878,Brownie,26-03-2017 14:53,weekend
8878,Cake,26-03-2017 14:53,weekend
8879,Brownie,26-03-2017 14:54,weekend
8879,Bread,26-03-2017 14:54,weekend
8879,Tea,26-03-2017 14:54,weekend
8880,Coffee,26-03-2017 14:56,weekend
8880,Sandwich,26-03-2017 14:56,weekend
8881,Sandwich,26-03-2017 14:58,weekend
8881,Sandwich,26-03-2017 14:58,weekend
8881,Coke,26-03-2017 14:58,weekend
8881,Juice,26-03-2017 14:58,weekend
8882,Coffee,26-03-2017 15:00,weekend
8882,Tea,26-03-2017 15:00,weekend
8882,Brownie,26-03-2017 15:00,weekend
8882,Sandwich,26-03-2017 15:00,weekend
8882,Sandwich,26-03-2017 15:00,weekend
8882,Bread,26-03-2017 15:00,weekend
8883,Cake,26-03-2017 15:04,weekend
8884,Muffin,26-03-2017 15:06,weekend
8885,Coffee,26-03-2017 15:30,weekend
8885,Coffee,26-03-2017 15:30,weekend
8885,Cake,26-03-2017 15:30,weekend
8886,Smoothies,26-03-2017 15:48,weekend
8886,Sandwich,26-03-2017 15:48,weekend
8887,Coffee,26-03-2017 16:04,weekend
8887,Brownie,26-03-2017 16:04,weekend
8887,Cake,26-03-2017 16:04,weekend
8887,Tea,26-03-2017 16:04,weekend
8888,Vegan Feast,26-03-2017 16:09,weekend
8888,Hot chocolate,26-03-2017 16:09,weekend
8888,Coffee,26-03-2017 16:09,weekend
8888,Brownie,26-03-2017 16:09,weekend
8888,Bread,26-03-2017 16:09,weekend
8888,Cookies,26-03-2017 16:09,weekend
8889,Sandwich,26-03-2017 16:12,weekend
8889,Sandwich,26-03-2017 16:12,weekend
8889,Bread,26-03-2017 16:12,weekend
8889,Juice,26-03-2017 16:12,weekend
8890,Bakewell,27-03-2017 08:30,weekday
8890,Coffee,27-03-2017 08:30,weekday
8891,Coffee,27-03-2017 08:34,weekday
8891,Muffin,27-03-2017 08:34,weekday
8892,Coffee,27-03-2017 09:29,weekday
8893,Bread,27-03-2017 09:49,weekday
8894,Tea,27-03-2017 10:36,weekday
8894,Toast,27-03-2017 10:36,weekday
8895,Hot chocolate,27-03-2017 10:37,weekday
8895,Toast,27-03-2017 10:37,weekday
8896,Coffee,27-03-2017 10:43,weekday
8896,Muffin,27-03-2017 10:43,weekday
8897,Coffee,27-03-2017 10:47,weekday
8897,Coffee,27-03-2017 10:47,weekday
8897,Tea,27-03-2017 10:47,weekday
8898,Coffee,27-03-2017 10:47,weekday
8899,Toast,27-03-2017 11:09,weekday
8900,Coffee,27-03-2017 11:12,weekday
8900,Muffin,27-03-2017 11:12,weekday
8901,Tea,27-03-2017 11:13,weekday
8901,Scone,27-03-2017 11:13,weekday
8902,Tea,27-03-2017 11:14,weekday
8902,Bread,27-03-2017 11:14,weekday
8903,Coffee,27-03-2017 11:16,weekday
8903,Bread,27-03-2017 11:16,weekday
8904,Coffee,27-03-2017 11:19,weekday
8904,Tea,27-03-2017 11:19,weekday
8905,Coffee,27-03-2017 11:31,weekday
8905,Coffee,27-03-2017 11:31,weekday
8906,Bread,27-03-2017 11:54,weekday
8906,Coffee,27-03-2017 11:54,weekday
8907,Coffee,27-03-2017 12:02,weekday
8908,Coffee,27-03-2017 12:03,weekday
8909,Scone,27-03-2017 12:24,weekday
8909,Bakewell,27-03-2017 12:24,weekday
8910,Hot chocolate,27-03-2017 12:30,weekday
8910,Brownie,27-03-2017 12:30,weekday
8911,Coke,27-03-2017 12:34,weekday
8911,Muffin,27-03-2017 12:34,weekday
8911,Coffee,27-03-2017 12:34,weekday
8912,Coffee,27-03-2017 12:39,weekday
8912,Sandwich,27-03-2017 12:39,weekday
8913,Coke,27-03-2017 13:00,weekday
8913,Chicken Stew,27-03-2017 13:00,weekday
8914,Coffee,27-03-2017 13:12,weekday
8914,Tea,27-03-2017 13:12,weekday
8914,The Nomad,27-03-2017 13:12,weekday
8914,Scone,27-03-2017 13:12,weekday
8915,Coffee,27-03-2017 13:16,weekday
8916,Coffee,27-03-2017 13:19,weekday
8916,Coffee,27-03-2017 13:19,weekday
8916,Chicken Stew,27-03-2017 13:19,weekday
8917,Bread,27-03-2017 13:21,weekday
8918,Bakewell,27-03-2017 13:39,weekday
8919,Brownie,27-03-2017 13:42,weekday
8919,Jammie Dodgers,27-03-2017 13:42,weekday
8919,Bread,27-03-2017 13:42,weekday
8919,Chicken Stew,27-03-2017 13:42,weekday
8919,Sandwich,27-03-2017 13:42,weekday
8919,Tea,27-03-2017 13:42,weekday
8919,Tea,27-03-2017 13:42,weekday
8921,Coffee,27-03-2017 13:53,weekday
8922,Coffee,27-03-2017 14:12,weekday
8922,Coke,27-03-2017 14:12,weekday
8922,Sandwich,27-03-2017 14:12,weekday
8923,Coffee,27-03-2017 14:14,weekday
8923,Jammie Dodgers,27-03-2017 14:14,weekday
8924,Coffee,27-03-2017 14:41,weekday
8924,Coke,27-03-2017 14:41,weekday
8924,Mineral water,27-03-2017 14:41,weekday
8924,Bakewell,27-03-2017 14:41,weekday
8924,Salad,27-03-2017 14:41,weekday
8925,Sandwich,27-03-2017 14:47,weekday
8925,Coffee,27-03-2017 14:47,weekday
8925,Bakewell,27-03-2017 14:47,weekday
8926,Coffee,27-03-2017 15:30,weekday
8927,Tea,27-03-2017 15:32,weekday
8927,Muffin,27-03-2017 15:32,weekday
8928,Coffee,27-03-2017 15:33,weekday
8928,Bread,27-03-2017 15:33,weekday
8929,Soup,27-03-2017 15:36,weekday
8929,Tea,27-03-2017 15:36,weekday
8930,Cookies,27-03-2017 15:36,weekday
8931,Tea,27-03-2017 16:05,weekday
8932,Coffee,27-03-2017 16:12,weekday
8932,Sandwich,27-03-2017 16:12,weekday
8933,Mineral water,27-03-2017 16:50,weekday
8934,Coffee,28-03-2017 08:55,weekday
8935,Coffee,28-03-2017 09:19,weekday
8935,Bread,28-03-2017 09:19,weekday
8936,Coffee,28-03-2017 09:27,weekday
8937,Bread,28-03-2017 09:51,weekday
8938,Coffee,28-03-2017 10:04,weekday
8938,Toast,28-03-2017 10:04,weekday
8939,Coffee,28-03-2017 10:05,weekday
8940,Coffee,28-03-2017 10:11,weekday
8940,Coffee,28-03-2017 10:11,weekday
8940,Bakewell,28-03-2017 10:11,weekday
8941,Coffee,28-03-2017 10:36,weekday
8941,Coffee,28-03-2017 10:36,weekday
8941,Sandwich,28-03-2017 10:36,weekday
8942,Coffee,28-03-2017 10:39,weekday
8943,Coffee,28-03-2017 10:49,weekday
8943,Pastry,28-03-2017 10:49,weekday
8944,Baguette,28-03-2017 10:54,weekday
8945,Coffee,28-03-2017 11:06,weekday
8945,Tea,28-03-2017 11:06,weekday
8945,Cookies,28-03-2017 11:06,weekday
8946,Coffee,28-03-2017 11:17,weekday
8946,Tea,28-03-2017 11:17,weekday
8947,Coffee,28-03-2017 11:19,weekday
8947,Hot chocolate,28-03-2017 11:19,weekday
8947,Pastry,28-03-2017 11:19,weekday
8948,Jammie Dodgers,28-03-2017 11:21,weekday
8948,Cookies,28-03-2017 11:21,weekday
8948,Bakewell,28-03-2017 11:21,weekday
8948,Coffee,28-03-2017 11:21,weekday
8949,Coffee,28-03-2017 11:28,weekday
8949,Coffee,28-03-2017 11:28,weekday
8949,Pastry,28-03-2017 11:28,weekday
8950,Pastry,28-03-2017 11:33,weekday
8950,Coffee,28-03-2017 11:33,weekday
8950,Tea,28-03-2017 11:33,weekday
8951,Coffee,28-03-2017 11:48,weekday
8952,Pastry,28-03-2017 12:05,weekday
8953,Coffee,28-03-2017 12:14,weekday
8954,Farm House,28-03-2017 12:22,weekday
8955,Coffee,28-03-2017 12:32,weekday
8956,Pastry,28-03-2017 12:50,weekday
8956,Truffles,28-03-2017 12:50,weekday
8956,Bakewell,28-03-2017 12:50,weekday
8957,Baguette,28-03-2017 12:51,weekday
8957,Bread,28-03-2017 12:51,weekday
8958,Eggs,28-03-2017 12:56,weekday
8959,Coke,28-03-2017 13:00,weekday
8959,Coffee,28-03-2017 13:00,weekday
8959,Sandwich,28-03-2017 13:00,weekday
8959,Muffin,28-03-2017 13:00,weekday
8960,Bakewell,28-03-2017 13:01,weekday
8960,Coffee,28-03-2017 13:01,weekday
8960,Soup,28-03-2017 13:01,weekday
8961,Cake,28-03-2017 13:13,weekday
8961,Muffin,28-03-2017 13:13,weekday
8962,Toast,28-03-2017 13:19,weekday
8962,Sandwich,28-03-2017 13:19,weekday
8962,Mineral water,28-03-2017 13:19,weekday
8962,Coke,28-03-2017 13:19,weekday
8963,Juice,28-03-2017 13:27,weekday
8963,Bread,28-03-2017 13:27,weekday
8963,Toast,28-03-2017 13:27,weekday
8963,Sandwich,28-03-2017 13:27,weekday
8963,Sandwich,28-03-2017 13:27,weekday
8963,Bakewell,28-03-2017 13:27,weekday
8964,Sandwich,28-03-2017 13:30,weekday
8964,Mineral water,28-03-2017 13:30,weekday
8965,Tea,28-03-2017 13:31,weekday
8965,Sandwich,28-03-2017 13:31,weekday
8966,Tea,28-03-2017 13:31,weekday
8966,Sandwich,28-03-2017 13:31,weekday
8967,Soup,28-03-2017 13:47,weekday
8967,Coffee,28-03-2017 13:47,weekday
8968,Soup,28-03-2017 13:53,weekday
8969,Muffin,28-03-2017 13:58,weekday
8969,Tea,28-03-2017 13:58,weekday
8970,Coffee,28-03-2017 14:01,weekday
8970,Sandwich,28-03-2017 14:01,weekday
8971,Soup,28-03-2017 14:08,weekday
8971,Coffee,28-03-2017 14:08,weekday
8971,Muffin,28-03-2017 14:08,weekday
8973,Soup,28-03-2017 14:18,weekday
8973,Cake,28-03-2017 14:18,weekday
8973,Juice,28-03-2017 14:18,weekday
8974,Soup,28-03-2017 14:22,weekday
8974,Salad,28-03-2017 14:22,weekday
8975,Bread,28-03-2017 14:24,weekday
8976,Hot chocolate,28-03-2017 14:36,weekday
8976,Coffee,28-03-2017 14:36,weekday
8976,Toast,28-03-2017 14:36,weekday
8976,Muffin,28-03-2017 14:36,weekday
8977,Coffee,28-03-2017 14:42,weekday
8978,Bread,28-03-2017 14:47,weekday
8979,Toast,28-03-2017 14:55,weekday
8980,Tea,28-03-2017 15:14,weekday
8980,Cookies,28-03-2017 15:14,weekday
8981,Coffee,28-03-2017 15:29,weekday
8981,Scone,28-03-2017 15:29,weekday
8982,Coffee,28-03-2017 15:30,weekday
8982,Chicken Stew,28-03-2017 15:30,weekday
8983,Bread,28-03-2017 15:39,weekday
8983,Cookies,28-03-2017 15:39,weekday
8985,Cookies,28-03-2017 16:02,weekday
8985,Muffin,28-03-2017 16:02,weekday
8986,Cookies,28-03-2017 16:40,weekday
8986,Bread,28-03-2017 16:40,weekday
8987,Coffee,28-03-2017 16:52,weekday
8987,Coffee,28-03-2017 16:52,weekday
8987,Salad,28-03-2017 16:52,weekday
8988,Coffee,29-03-2017 08:21,weekday
8989,Coffee,29-03-2017 08:29,weekday
8990,Hot chocolate,29-03-2017 08:33,weekday
8990,Bread,29-03-2017 08:33,weekday
8990,Cookies,29-03-2017 08:33,weekday
8991,Bread,29-03-2017 08:43,weekday
8992,Tea,29-03-2017 09:00,weekday
8992,Juice,29-03-2017 09:00,weekday
8992,Cookies,29-03-2017 09:00,weekday
8993,Bread,29-03-2017 09:23,weekday
8993,Spanish Brunch,29-03-2017 09:23,weekday
8994,Granola,29-03-2017 09:45,weekday
8995,Smoothies,29-03-2017 10:17,weekday
8996,Farm House,29-03-2017 10:26,weekday
8996,Hot chocolate,29-03-2017 10:26,weekday
8997,Bread,29-03-2017 10:40,weekday
8998,Coffee,29-03-2017 10:46,weekday
8999,Bread,29-03-2017 10:51,weekday
8999,Cake,29-03-2017 10:51,weekday
8999,Coffee,29-03-2017 10:51,weekday
8999,Coffee,29-03-2017 10:51,weekday
8999,Coffee,29-03-2017 10:51,weekday
9000,Toast,29-03-2017 11:10,weekday
9000,Coffee,29-03-2017 11:10,weekday
9001,Coffee,29-03-2017 11:17,weekday
9001,Coffee,29-03-2017 11:17,weekday
9002,Bread,29-03-2017 11:28,weekday
9003,Coffee,29-03-2017 11:33,weekday
9004,Bread,29-03-2017 11:44,weekday
9005,Juice,29-03-2017 11:50,weekday
9005,Coke,29-03-2017 11:50,weekday
9005,Medialuna,29-03-2017 11:50,weekday
9005,Sandwich,29-03-2017 11:50,weekday
9006,Coffee,29-03-2017 12:02,weekday
